0.000000000000000000e+00,0.000000000000000000e+00,-7.007002830505371094e-03,-4.083253443241119385e-03
0.000000000000000000e+00,5.263158082962036133e-01,4.904717206954956055e-03,5.311564803123474121e-01
0.000000000000000000e+00,1.052631616592407227e+00,5.514085292816162109e-03,1.052368879318237305e+00
0.000000000000000000e+00,1.578947424888610840e+00,2.304673194885253906e-03,1.577543377876281738e+00
0.000000000000000000e+00,2.105263233184814453e+00,6.126463413238525391e-04,2.104634761810302734e+00
0.000000000000000000e+00,2.631578922271728516e+00,-5.134046077728271484e-04,2.633401870727539062e+00
0.000000000000000000e+00,3.157894849777221680e+00,-1.128524541854858398e-03,3.161811351776123047e+00
0.000000000000000000e+00,3.684210777282714844e+00,-1.256257295608520508e-03,3.687937974929809570e+00
0.000000000000000000e+00,4.210526466369628906e+00,-1.414686441421508789e-03,4.211656093597412109e+00
0.000000000000000000e+00,4.736842155456542969e+00,-1.958757638931274414e-03,4.734642505645751953e+00
0.000000000000000000e+00,5.263157844543457031e+00,-2.379417419433593750e-03,5.258950710296630859e+00
0.000000000000000000e+00,5.789473533630371094e+00,-1.570224761962890625e-03,5.785656452178955078e+00
0.000000000000000000e+00,6.315789222717285156e+00,9.099245071411132812e-04,6.314481258392333984e+00
0.000000000000000000e+00,6.842104911804199219e+00,3.786206245422363281e-03,6.843951702117919922e+00
0.000000000000000000e+00,7.368421077728271484e+00,4.595041275024414062e-03,7.371936321258544922e+00
0.000000000000000000e+00,7.894736766815185547e+00,1.776337623596191406e-03,7.897000312805175781e+00
0.000000000000000000e+00,8.421052932739257812e+00,-3.294467926025390625e-03,8.419845581054687500e+00
0.000000000000000000e+00,8.947368621826171875e+00,-6.160974502563476562e-03,8.943146705627441406e+00
0.000000000000000000e+00,9.473684310913085938e+00,-2.078890800476074219e-03,9.469911575317382812e+00
0.000000000000000000e+00,1.000000000000000000e+01,8.233428001403808594e-03,1.000238895416259766e+01
5.263158082962036133e-01,0.000000000000000000e+00,2.220970392227172852e-02,-4.005039632320404053e-01
5.263158082962036133e-01,5.263158082962036133e-01,1.225432753562927246e-02,1.497005522251129150e-01
5.263158082962036133e-01,1.052631616592407227e+00,2.960950136184692383e-03,6.923747062683105469e-01
5.263158082962036133e-01,1.578947424888610840e+00,-2.728760242462158203e-03,1.229558706283569336e+00
5.263158082962036133e-01,2.105263233184814453e+00,-1.493132114410400391e-02,1.772297382354736328e+00
5.263158082962036133e-01,2.631578922271728516e+00,-2.860459685325622559e-02,2.318312406539916992e+00
5.263158082962036133e-01,3.157894849777221680e+00,-4.034045338630676270e-02,2.864479064941406250e+00
5.263158082962036133e-01,3.684210777282714844e+00,-5.007252097129821777e-02,3.409361839294433594e+00
5.263158082962036133e-01,4.210526466369628906e+00,-5.893573164939880371e-02,3.953165531158447266e+00
5.263158082962036133e-01,4.736842155456542969e+00,-6.791740655899047852e-02,4.497570514678955078e+00
5.263158082962036133e-01,5.263157844543457031e+00,-7.650017738342285156e-02,5.044273376464843750e+00
5.263158082962036133e-01,5.789473533630371094e+00,-8.264243602752685547e-02,5.593564033508300781e+00
5.263158082962036133e-01,6.315789222717285156e+00,-8.458757400512695312e-02,6.144019126892089844e+00
5.263158082962036133e-01,6.842104911804199219e+00,-8.314430713653564453e-02,6.693003177642822266e+00
5.263158082962036133e-01,7.368421077728271484e+00,-8.195233345031738281e-02,7.237549781799316406e+00
5.263158082962036133e-01,7.894736766815185547e+00,-8.464944362640380859e-02,7.775855541229248047e+00
5.263158082962036133e-01,8.421052932739257812e+00,-9.099698066711425781e-02,8.308690071105957031e+00
5.263158082962036133e-01,8.947368621826171875e+00,-9.563207626342773438e-02,8.839339256286621094e+00
5.263158082962036133e-01,9.473684310913085938e+00,-9.179890155792236328e-02,9.372626304626464844e+00
5.263158082962036133e-01,1.000000000000000000e+01,-7.873094081878662109e-02,9.914059638977050781e+00
1.052631616592407227e+00,0.000000000000000000e+00,7.287579774856567383e-02,-7.802389264106750488e-01
